ProductID,WarehouseID,StockLevel,ReorderPoint,SafetyStock,PotentialRevenue
P247,W001,478,137,73,583399.0
P247,W002,273,131,27,333196.5
P247,W003,669,95,48,816514.5
P247,W004,300,129,42,366150.0
P247,W005,453,61,51,552886.5
P247,W006,365,107,43,445482.5
P247,W007,262,116,43,319771.0
P247,W008,392,111,26,478436.0
P247,W009,161,122,21,196500.5
P247,W010,318,68,56,388119.0
P248,W001,414,140,59,601227.36
P248,W002,184,97,25,267212.16
P248,W003,705,130,53,1023829.2
P248,W004,24,108,23,34853.76
P248,W005,356,137,48,516997.44
P248,W006,305,52,66,442933.2
P248,W007,136,59,55,197504.64
P248,W008,336,54,59,487952.64
P248,W009,119,110,38,172816.56
P248,W010,390,123,34,566373.6
P249,W001,185,136,66,77004.4
P249,W002,304,89,75,126536.96
P249,W003,636,91,27,264728.64
P249,W004,468,52,34,194800.32
P249,W005,131,126,20,54527.44
P249,W006,88,145,78,36629.12
P249,W007,495,111,60,206038.8
P249,W008,352,132,64,146516.48
P249,W009,40,84,39,16649.6
P249,W010,417,149,68,173572.08
P250,W001,5,136,20,1351.4
P250,W002,221,128,44,59731.88
P250,W003,767,115,50,207304.76
P250,W004,362,52,62,97841.36
P250,W005,34,115,28,9189.52
P250,W006,209,149,34,56488.52
P250,W007,243,61,59,65678.04
P250,W008,6,83,42,1621.68
P250,W009,49,87,23,13243.72
P250,W010,315,132,44,85138.2
P251,W001,7,71,56,1824.06
P251,W002,96,61,27,25015.68
P251,W003,768,120,56,200125.44
P251,W004,480,106,38,125078.4
P251,W005,2,60,78,521.16
P251,W006,271,89,22,70617.18
P251,W007,261,134,48,68011.38
P251,W008,166,76,56,43256.28
P251,W009,359,53,76,93548.22
P251,W010,485,128,52,126381.3
P252,W001,290,102,78,119407.5
P252,W002,395,70,78,162641.25
P252,W003,692,137,22,284931.0
P252,W004,409,112,54,168405.75
P252,W005,189,78,59,77820.75
P252,W006,483,116,51,198875.25
P252,W007,147,125,52,60527.25
P252,W008,122,119,40,50233.5
P252,W009,424,71,40,174582.0
P252,W010,59,102,22,24293.25
P253,W001,45,77,56,54253.35
P253,W002,50,97,65,60281.5
P253,W003,756,64,56,911456.28
P253,W004,273,81,25,329136.99
P253,W005,418,63,28,503953.34
P253,W006,232,129,47,279706.16
P253,W007,130,67,74,156731.9
P253,W008,145,118,26,174816.35
P253,W009,270,142,47,325520.1
P253,W010,188,139,73,226658.44
P254,W001,271,103,32,252973.08
P254,W002,263,121,28,245505.24
P254,W003,647,112,53,603961.56
P254,W004,118,95,70,110150.64
P254,W005,75,67,68,70011.0
P254,W006,38,66,78,35472.24
P254,W007,440,139,68,410731.2
P254,W008,215,74,44,200698.2
P254,W009,106,136,79,98948.88
P254,W010,121,128,39,112951.08
P255,W001,455,74,42,545567.75
P255,W002,238,126,79,285373.9
P255,W003,787,88,48,943652.35
P255,W004,149,131,62,178658.45
P255,W005,27,97,55,32374.35
P255,W006,70,118,29,83933.5
P255,W007,440,122,46,527582.0
P255,W008,290,105,53,347724.5
P255,W009,145,118,47,173862.25
P255,W010,389,129,26,466430.45
P256,W001,454,57,63,238763.14
P256,W002,145,77,23,76256.95
P256,W003,727,90,74,382336.57
P256,W004,61,142,65,32080.51
P256,W005,323,132,70,169868.93
P256,W006,349,109,53,183542.59
P256,W007,168,109,60,88352.88
P256,W008,309,131,28,162506.19
P256,W009,226,132,60,118855.66
P256,W010,271,98,22,142521.61
P257,W001,96,90,45,102120.96
P257,W002,345,102,69,366997.2
P257,W003,690,92,69,733994.4
P257,W004,481,57,78,511668.56
P257,W005,337,126,56,358487.12
P257,W006,166,99,66,176584.16
P257,W007,456,79,45,485074.56
P257,W008,348,132,64,370188.48
P257,W009,116,112,34,123396.16
P257,W010,126,96,72,134033.76
P258,W001,398,140,46,231516.6
P258,W002,438,52,55,254784.6
P258,W003,683,64,24,397301.1
P258,W004,319,52,46,185562.3
P258,W005,25,61,55,14542.5
P258,W006,184,130,61,107032.8
P258,W007,320,55,63,186144.0
P258,W008,176,73,69,102379.2
P258,W009,446,93,38,259438.2
P258,W010,59,94,32,34320.3
P259,W001,318,77,72,50870.46
P259,W002,79,95,77,12637.63
P259,W003,399,87,51,63828.03
P259,W004,382,73,50,61108.54
P259,W005,325,135,68,51990.25
P259,W006,12,117,33,1919.64
P259,W007,41,136,42,6558.77
P259,W008,0,141,34,0.0
P259,W009,359,79,34,57429.23
P259,W010,16,81,67,2559.52
P260,W001,103,147,23,80730.37
P260,W002,64,115,77,50162.56
P260,W003,606,57,59,474976.74
P260,W004,186,144,41,145784.94
P260,W005,491,124,60,384840.89
P260,W006,120,97,62,94054.8
P260,W007,363,86,64,284515.77
P260,W008,143,104,39,112081.97
P260,W009,221,101,73,173217.59
P260,W010,482,106,39,377786.78
P261,W001,121,71,60,28415.64
P261,W002,220,120,44,51664.8
P261,W003,564,127,49,132449.76
P261,W004,261,121,71,61293.24
P261,W005,344,59,47,80784.96
P261,W006,45,50,31,10567.8
P261,W007,146,118,45,34286.64
P261,W008,294,148,77,69042.96
P261,W009,105,98,69,24658.2
P261,W010,91,119,44,21370.44
P262,W001,214,79,61,302621.68
P262,W002,68,112,64,96160.16
P262,W003,493,142,27,697161.16
P262,W004,3,120,50,4242.36
P262,W005,276,146,74,390297.12
P262,W006,422,59,23,596758.64
P262,W007,398,100,63,562819.76
P262,W008,372,130,43,526052.64
P262,W009,429,116,40,606657.48
P262,W010,364,122,31,514739.68
P263,W001,92,132,68,61899.44
P263,W002,107,86,41,71991.74
P263,W003,401,105,28,269800.82
P263,W004,295,59,60,198481.9
P263,W005,19,63,55,12783.58
P263,W006,84,77,54,56516.88
P263,W007,357,128,22,240196.74
P263,W008,274,114,71,184352.68
P263,W009,131,55,28,88139.42
P263,W010,51,120,28,34313.82
P264,W001,227,94,73,199510.3
P264,W002,186,147,69,163475.4
P264,W003,465,67,55,408688.5
P264,W004,224,77,44,196873.6
P264,W005,25,134,64,21972.5
P264,W006,17,125,79,14941.3
P264,W007,350,113,56,307615.0
P264,W008,355,71,64,312009.5
P264,W009,58,55,67,50976.2
P264,W010,177,112,77,155565.3
P265,W001,344,138,57,418610.16
P265,W002,403,142,77,490406.67
P265,W003,721,139,68,877377.69
P265,W004,234,96,45,284752.26
P265,W005,268,75,72,326126.52
P265,W006,253,60,67,307873.17
P265,W007,281,73,49,341946.09
P265,W008,118,56,26,143593.02
P265,W009,437,53,56,531780.93
P265,W010,497,76,33,604794.33
P266,W001,455,78,38,299881.4
P266,W002,273,63,74,179928.84
P266,W003,652,57,40,429720.16
P266,W004,317,75,56,208928.36
P266,W005,396,83,44,260995.68
P266,W006,160,72,49,105452.8
P266,W007,166,148,74,109407.28
P266,W008,135,119,66,88975.8
P266,W009,154,127,65,101498.32
P266,W010,51,62,66,33613.08
P267,W001,171,65,39,217553.04
P267,W002,178,130,36,226458.72
P267,W003,568,98,68,722632.32
P267,W004,230,90,67,292615.2
P267,W005,437,108,28,555968.88
P267,W006,183,127,28,232819.92
P267,W007,274,89,37,348593.76
P267,W008,407,58,64,517801.68
P267,W009,85,132,21,108140.4
P267,W010,40,90,46,50889.6
P268,W001,446,76,49,449139.84
P268,W002,391,134,41,393752.64
P268,W003,559,108,62,562935.36
P268,W004,266,58,57,267872.64
P268,W005,347,129,58,349442.88
P268,W006,473,138,23,476329.92
P268,W007,246,55,63,247731.84
P268,W008,55,135,54,55387.2
P268,W009,353,66,68,355485.12
P268,W010,359,99,43,361527.36
P269,W001,88,59,48,73208.96
P269,W002,361,57,72,300323.12
P269,W003,503,105,23,418455.76
P269,W004,146,112,34,121460.32
P269,W005,36,110,61,29949.12
P269,W006,259,143,65,215467.28
P269,W007,242,141,58,201324.64
P269,W008,258,82,71,214635.36
P269,W009,107,93,25,89015.44
P269,W010,473,67,78,393498.16
P270,W001,204,119,73,225834.12
P270,W002,286,148,56,316610.58
P270,W003,509,80,28,563478.27
P270,W004,86,98,57,95204.58
P270,W005,130,79,43,143913.9
P270,W006,271,133,23,300005.13
P270,W007,138,83,76,152770.14
P270,W008,324,123,45,358677.72
P270,W009,463,55,36,512554.89
P270,W010,476,82,44,526946.28
P271,W001,117,108,39,82561.05
P271,W002,238,112,21,167944.7
P271,W003,617,50,64,435386.05
P271,W004,144,130,26,101613.6
P271,W005,342,113,25,241332.3
P271,W006,475,119,53,335183.75
P271,W007,201,59,46,141835.65
P271,W008,442,136,28,311897.3
P271,W009,302,140,38,213106.3
P271,W010,445,96,62,314014.25
P272,W001,351,99,64,121726.8
P272,W002,194,56,41,67279.2
P272,W003,408,134,48,141494.4
P272,W004,130,90,56,45084.0
P272,W005,48,103,68,16646.4
P272,W006,304,72,24,105427.2
P272,W007,240,56,31,83232.0
P272,W008,488,136,44,169238.4
P272,W009,338,65,47,117218.4
P272,W010,443,115,34,153632.4
P273,W001,218,90,64,243109.24
P273,W002,229,110,66,255376.22
P273,W003,532,84,56,593275.76
P273,W004,106,147,26,118209.08
P273,W005,75,128,37,83638.5
P273,W006,78,55,78,86984.04
P273,W007,487,63,74,543092.66
P273,W008,184,84,48,205193.12
P273,W009,240,55,51,267643.2
P273,W010,428,124,32,477297.04
P274,W001,390,52,51,468666.9
P274,W002,64,121,48,76909.44
P274,W003,369,82,25,443430.99
P274,W004,1,126,32,1201.71
P274,W005,451,147,40,541971.21
P274,W006,432,103,20,519138.72
P274,W007,449,116,39,539567.79
P274,W008,170,139,65,204290.7
P274,W009,234,75,30,281200.14
P274,W010,330,95,25,396564.3
P275,W001,46,64,39,7475.0
P275,W002,121,68,26,19662.5
P275,W003,499,111,30,81087.5
P275,W004,393,88,59,63862.5
P275,W005,472,120,68,76700.0
P275,W006,124,100,59,20150.0
P275,W007,9,120,42,1462.5
P275,W008,402,123,76,65325.0
P275,W009,471,117,32,76537.5
P275,W010,351,94,24,57037.5
P276,W001,24,75,25,21939.12
P276,W002,37,57,23,33822.81
P276,W003,616,104,72,563104.08
P276,W004,382,81,71,349197.66
P276,W005,110,88,72,100554.3
P276,W006,425,89,51,388505.25
P276,W007,129,118,66,117922.77
P276,W008,370,56,73,338228.1
P276,W009,322,56,39,294349.86
P276,W010,436,73,58,398560.68
P277,W001,141,84,23,57227.67
P277,W002,67,114,59,27193.29
P277,W003,665,104,54,269903.55
P277,W004,363,61,33,147330.81
P277,W005,339,108,64,137589.93
P277,W006,253,84,59,102685.11
P277,W007,366,140,29,148548.42
P277,W008,466,86,20,189135.42
P277,W009,321,135,70,130284.27
P277,W010,270,51,35,109584.9
P278,W001,359,146,46,347996.65
P278,W002,139,118,52,134739.65
P278,W003,376,138,77,364475.6
P278,W004,176,104,32,170605.6
P278,W005,399,121,67,386770.65
P278,W006,245,71,61,237490.75
P278,W007,353,121,71,342180.55
P278,W008,119,130,53,115352.65
P278,W009,234,86,50,226827.9
P278,W010,78,114,79,75609.3
P279,W001,293,146,63,220377.02
P279,W002,327,104,77,245949.78
P279,W003,627,80,32,471591.78
P279,W004,223,99,27,167727.22
P279,W005,132,139,36,99282.48
P279,W006,35,83,45,26324.9
P279,W007,23,98,46,17299.22
P279,W008,173,99,53,130120.22
P279,W009,168,133,55,126359.52
P279,W010,229,144,79,172240.06
P280,W001,441,135,48,406857.78
P280,W002,399,134,79,368109.42
P280,W003,701,144,31,646728.58
P280,W004,248,145,77,228799.84
P280,W005,418,119,28,385638.44
P280,W006,345,101,77,318290.1
P280,W007,448,70,42,413315.84
P280,W008,294,52,53,271238.52
P280,W009,17,91,42,15683.86
P280,W010,61,136,20,56277.38
P281,W001,269,135,41,42485.86
P281,W002,133,79,49,21006.02
P281,W003,481,120,44,75969.14
P281,W004,158,97,30,24954.52
P281,W005,371,59,24,58595.74
P281,W006,240,132,67,37905.6
P281,W007,364,68,61,57490.16
P281,W008,129,133,20,20374.26
P281,W009,237,95,45,37431.78
P281,W010,11,77,61,1737.34
P282,W001,426,127,67,267289.44
P282,W002,80,115,53,50195.2
P282,W003,307,74,77,192624.08
P282,W004,27,64,23,16940.88
P282,W005,498,113,46,312465.12
P282,W006,274,62,39,171918.56
P282,W007,205,84,35,128625.2
P282,W008,265,144,37,166271.6
P282,W009,248,78,71,155605.12
P282,W010,314,73,21,197016.16
P283,W001,459,66,62,287145.81
P283,W002,460,62,35,287771.4
P283,W003,560,114,79,350330.4
P283,W004,128,90,21,80075.52
P283,W005,493,55,65,308415.87
P283,W006,194,83,22,121364.46
P283,W007,499,78,23,312169.41
P283,W008,330,51,54,206444.7
P283,W009,422,82,66,263998.98
P283,W010,306,118,64,191430.54
P284,W001,155,126,49,120204.05
P284,W002,226,148,29,175265.26
P284,W003,558,114,21,432734.58
P284,W004,459,108,78,355959.09
P284,W005,380,56,59,294693.8
P284,W006,29,68,25,22489.79
P284,W007,311,131,37,241183.61
P284,W008,173,127,72,134163.23
P284,W009,393,125,56,304775.43
P284,W010,241,125,24,186897.91
P285,W001,166,118,23,112748.86
P285,W002,82,75,42,55695.22
P285,W003,397,68,34,269646.37
P285,W004,372,73,52,252666.12
P285,W005,193,77,70,131087.53
P285,W006,52,148,48,35318.92
P285,W007,193,138,60,131087.53
P285,W008,76,118,35,51619.96
P285,W009,368,114,54,249949.28
P285,W010,318,106,46,215988.78
P286,W001,167,136,70,51696.52
P286,W002,497,117,56,153851.32
P286,W003,554,101,26,171496.24
P286,W004,82,77,44,25383.92
P286,W005,91,139,53,28169.96
P286,W006,369,53,49,114227.64
P286,W007,182,51,29,56339.92
P286,W008,194,138,61,60054.64
P286,W009,66,69,39,20430.96
P286,W010,170,145,65,52625.2
P287,W001,58,148,30,25109.36
P287,W002,451,119,54,195246.92
P287,W003,463,108,25,200441.96
P287,W004,452,96,36,195679.84
P287,W005,105,84,51,45456.6
P287,W006,87,143,37,37664.04
P287,W007,407,133,30,176198.44
P287,W008,29,128,51,12554.68
P287,W009,322,149,78,139400.24
P287,W010,427,80,78,184856.84
P288,W001,73,66,66,53658.65
P288,W002,185,124,56,135984.25
P288,W003,720,88,28,529236.0
P288,W004,14,65,65,10290.7
P288,W005,155,73,30,113932.75
P288,W006,152,115,56,111727.6
P288,W007,482,104,79,354294.1
P288,W008,97,52,31,71299.85
P288,W009,49,141,70,36017.45
P288,W010,256,146,63,188172.8
P289,W001,240,146,28,87441.6
P289,W002,350,99,78,127519.0
P289,W003,412,82,66,150108.08
P289,W004,347,136,60,126425.98
P289,W005,283,143,34,103108.22
P289,W006,461,144,35,167960.74
P289,W007,389,142,70,141728.26
P289,W008,405,98,76,147557.7
P289,W009,16,86,55,5829.44
P289,W010,439,110,76,159945.26
P290,W001,393,52,52,501004.26
P290,W002,160,119,54,203971.2
P290,W003,671,99,40,855404.22
P290,W004,175,114,38,223093.5
P290,W005,148,145,75,188673.36
P290,W006,254,68,21,323804.28
P290,W007,42,118,36,53542.44
P290,W008,187,136,67,238391.34
P290,W009,209,52,38,266437.38
P290,W010,171,112,38,217994.22
P291,W001,182,107,77,57209.88
P291,W002,332,125,69,104360.88
P291,W003,779,144,74,244870.86
P291,W004,274,103,25,86129.16
P291,W005,72,59,72,22632.48
P291,W006,90,70,47,28290.6
P291,W007,390,132,79,122592.6
P291,W008,33,116,40,10373.22
P291,W009,56,104,63,17603.04
P291,W010,20,99,40,6286.8
P292,W001,333,95,39,341085.24
P292,W002,186,63,70,190516.08
P292,W003,519,52,37,531601.32
P292,W004,483,67,38,494727.24
P292,W005,393,106,33,402542.04
P292,W006,225,126,22,230463.0
P292,W007,461,95,49,472193.08
P292,W008,24,130,25,24582.72
P292,W009,31,137,40,31752.68
P292,W010,385,134,27,394347.8
P293,W001,347,78,74,312647.0
P293,W002,261,83,34,235161.0
P293,W003,685,138,41,617185.0
P293,W004,39,81,55,35139.0
P293,W005,205,75,55,184705.0
P293,W006,67,66,73,60367.0
P293,W007,231,128,79,208131.0
P293,W008,332,69,66,299132.0
P293,W009,54,98,73,48654.0
P293,W010,152,85,23,136952.0
P294,W001,14,141,61,12130.3
P294,W002,322,117,70,278996.9
P294,W003,310,63,45,268599.5
P294,W004,396,50,63,343114.2
P294,W005,193,121,39,167224.85
P294,W006,412,59,65,356977.4
P294,W007,258,132,61,223544.1
P294,W008,481,76,32,416762.45
P294,W009,225,149,31,194951.25
P294,W010,397,107,74,343980.65
P295,W001,196,69,27,284382.28
P295,W002,304,61,31,441082.72
P295,W003,705,119,23,1022905.65
P295,W004,74,74,53,107368.82
P295,W005,329,51,45,477355.97
P295,W006,475,129,47,689191.75
P295,W007,68,72,48,98663.24
P295,W008,457,114,38,663075.01
P295,W009,274,73,22,397554.82
P295,W010,483,131,61,700799.19
P296,W001,332,148,73,48883.68
P296,W002,299,119,77,44024.76
P296,W003,399,116,23,58748.76
P296,W004,22,142,64,3239.28
P296,W005,362,112,37,53300.88
P296,W006,149,133,30,21938.76
P296,W007,99,111,37,14576.76
P296,W008,170,106,44,25030.8
P296,W009,3,76,65,441.72
P296,W010,445,95,74,65521.8
P297,W001,15,50,28,10626.6
P297,W002,137,122,58,97056.28
P297,W003,335,129,50,237327.4
P297,W004,86,96,46,60925.84
P297,W005,280,119,44,198363.2
P297,W006,139,113,67,98473.16
P297,W007,16,126,76,11335.04
P297,W008,264,104,68,187028.16
P297,W009,454,68,70,321631.76
P297,W010,12,130,56,8501.28
P298,W001,278,118,74,112147.98
P298,W002,234,106,36,94397.94
P298,W003,666,70,49,268671.06
P298,W004,298,91,46,120216.18
P298,W005,333,52,33,134335.53
P298,W006,123,75,70,49619.43
P298,W007,56,73,52,22590.96
P298,W008,63,90,61,25414.83
P298,W009,429,69,46,173062.89
P298,W010,75,105,22,30255.75
P299,W001,87,124,53,68390.7
P299,W002,383,143,35,301076.3
P299,W003,473,134,64,371825.3
P299,W004,88,142,51,69176.8
P299,W005,405,76,72,318370.5
P299,W006,134,88,21,105337.4
P299,W007,323,83,53,253910.3
P299,W008,304,72,33,238974.4
P299,W009,56,63,68,44021.6
P299,W010,332,104,78,260985.2
P300,W001,378,79,36,129434.76
P300,W002,283,71,66,96904.86
P300,W003,402,107,20,137652.84
P300,W004,335,110,47,114710.7
P300,W005,372,134,44,127380.24
P300,W006,192,70,21,65744.64
P300,W007,145,107,21,49650.9
P300,W008,494,118,47,169155.48
P300,W009,90,62,56,30817.8
P300,W010,228,106,74,78071.76
P301,W001,210,85,44,218864.1
P301,W002,105,59,63,109432.05
P301,W003,334,70,75,348098.14
P301,W004,396,109,73,412715.16
P301,W005,63,88,56,65659.23
P301,W006,234,123,30,243877.14
P301,W007,411,109,57,428348.31
P301,W008,206,144,33,214695.26
P301,W009,345,100,24,359562.45
P301,W010,153,51,46,159458.13
P302,W001,298,78,76,98667.8
P302,W002,188,145,66,62246.8
P302,W003,409,142,76,135419.9
P302,W004,193,133,67,63902.3
P302,W005,114,104,33,37745.4
P302,W006,2,115,42,662.2
P302,W007,83,50,66,27481.3
P302,W008,309,84,58,102309.9
P302,W009,203,123,58,67213.3
P302,W010,457,51,65,151312.7
P303,W001,323,85,56,97516.93
P303,W002,346,78,25,104460.86
P303,W003,302,90,60,91176.82
P303,W004,434,139,62,131028.94
P303,W005,493,82,30,148841.63
P303,W006,462,83,55,139482.42
P303,W007,50,95,77,15095.5
P303,W008,257,126,31,77590.87
P303,W009,177,68,69,53438.07
P303,W010,394,110,47,118952.54
P304,W001,348,115,51,173415.36
P304,W002,389,144,29,193846.48
P304,W003,541,68,39,269591.12
P304,W004,111,130,26,55313.52
P304,W005,228,111,22,113616.96
P304,W006,497,78,39,247665.04
P304,W007,404,121,22,201321.28
P304,W008,74,88,44,36875.68
P304,W009,47,138,43,23421.04
P304,W010,359,135,66,178896.88
P305,W001,169,148,34,72127.51
P305,W002,94,120,25,40118.26
P305,W003,759,109,45,323933.61
P305,W004,303,125,52,129317.37
P305,W005,157,81,36,67006.03
P305,W006,425,137,48,181385.75
P305,W007,345,75,45,147242.55
P305,W008,458,63,50,195469.82
P305,W009,137,105,47,58470.23
P305,W010,422,139,75,180105.38
P306,W001,96,138,29,115535.04
P306,W002,69,114,27,83040.81
P306,W003,681,111,68,819576.69
P306,W004,43,107,28,51750.07
P306,W005,68,119,29,81837.32
P306,W006,395,122,47,475378.55
P306,W007,237,53,61,285227.13
P306,W008,138,120,62,166081.62
P306,W009,272,52,36,327349.28
P306,W010,169,148,39,203389.81
P307,W001,199,102,56,126267.49
P307,W002,415,132,76,263321.65
P307,W003,383,119,66,243017.33
P307,W004,111,139,77,70430.61
P307,W005,477,135,73,302661.27
P307,W006,81,70,43,51395.31
P307,W007,182,99,79,115480.82
P307,W008,33,121,73,20938.83
P307,W009,296,132,66,187814.96
P307,W010,271,69,70,171952.21
P308,W001,150,94,66,89584.5
P308,W002,210,68,24,125418.3
P308,W003,454,53,64,271142.42
P308,W004,207,66,66,123626.61
P308,W005,127,118,58,75848.21
P308,W006,430,119,66,256808.9
P308,W007,406,91,60,242475.38
P308,W008,270,54,43,161252.1
P308,W009,198,98,49,118251.54
P308,W010,223,77,63,133182.29
P309,W001,405,68,59,332723.7
P309,W002,428,82,66,351619.12
P309,W003,715,66,74,587401.1
P309,W004,386,81,64,317114.44
P309,W005,32,144,74,26289.28
P309,W006,107,124,65,87904.78
P309,W007,437,110,60,359012.98
P309,W008,370,71,79,303969.8
P309,W009,76,133,56,62437.04
P309,W010,424,115,40,348332.96
P310,W001,54,115,26,51485.22
P310,W002,159,60,23,151595.37
P310,W003,780,80,35,743675.4
P310,W004,82,137,50,78181.26
P310,W005,173,78,73,164943.39
P310,W006,153,58,62,145874.79
P310,W007,399,64,49,380418.57
P310,W008,353,71,46,336560.79
P310,W009,30,91,50,28602.9
P310,W010,53,52,70,50531.79
P311,W001,135,91,34,152361.0
P311,W002,192,77,26,216691.2
P311,W003,536,123,69,604929.6
P311,W004,29,54,31,32729.4
P311,W005,245,146,55,276507.0
P311,W006,64,118,79,72230.4
P311,W007,125,126,35,141075.0
P311,W008,113,103,60,127531.8
P311,W009,74,56,65,83516.4
P311,W010,398,149,74,449182.8
P312,W001,406,74,61,71362.62
P312,W002,322,86,51,56597.94
P312,W003,591,68,72,103880.07
P312,W004,300,79,67,52731.0
P312,W005,163,73,54,28650.51
P312,W006,186,76,20,32693.22
P312,W007,61,84,75,10721.97
P312,W008,446,117,26,78393.42
P312,W009,404,119,41,71011.08
P312,W010,145,128,45,25486.65
P313,W001,337,145,55,463051.48
P313,W002,253,56,55,347632.12
P313,W003,490,75,62,673279.6
P313,W004,225,104,41,309159.0
P313,W005,240,121,51,329769.6
P313,W006,248,115,21,340761.92
P313,W007,226,139,24,310533.04
P313,W008,71,75,60,97556.84
P313,W009,95,107,49,130533.8
P313,W010,316,81,48,434196.64
P314,W001,269,137,48,197489.04
P314,W002,27,67,63,19822.32
P314,W003,758,89,26,556493.28
P314,W004,381,103,56,279714.96
P314,W005,136,134,59,99845.76
P314,W006,297,113,46,218045.52
P314,W007,21,88,25,15417.36
P314,W008,212,58,77,155641.92
P314,W009,147,113,47,107921.52
P314,W010,17,148,75,12480.72
P315,W001,128,97,44,17364.48
P315,W002,359,147,55,48701.94
P315,W003,620,118,31,84109.2
P315,W004,442,64,54,59961.72
P315,W005,40,109,23,5426.4
P315,W006,130,147,58,17635.8
P315,W007,382,125,68,51822.12
P315,W008,444,59,22,60233.04
P315,W009,72,55,30,9767.52
P315,W010,276,86,70,37442.16
P316,W001,173,60,22,185758.75
P316,W002,110,117,51,118112.5
P316,W003,449,98,79,482113.75
P316,W004,374,137,27,401582.5
P316,W005,180,56,73,193275.0
P316,W006,142,143,48,152472.5
P316,W007,133,89,60,142808.75
P316,W008,216,126,36,231930.0
P316,W009,270,104,28,289912.5
P316,W010,462,146,72,496072.5
P317,W001,272,97,37,280032.16
P317,W002,281,139,41,289297.93
P317,W003,745,95,64,766999.85
P317,W004,179,142,50,184285.87
P317,W005,449,125,50,462258.97
P317,W006,254,65,73,261500.62
P317,W007,488,82,28,502410.64
P317,W008,483,91,38,497262.99
P317,W009,377,78,44,388132.81
P317,W010,48,103,71,49417.44
P318,W001,336,126,44,264321.12
P318,W002,152,138,44,119573.84
P318,W003,599,99,55,471215.33
P318,W004,358,56,74,281627.86
P318,W005,88,60,67,69226.96
P318,W006,489,64,39,384681.63
P318,W007,448,105,77,352428.16
P318,W008,435,117,53,342201.45
P318,W009,422,137,51,331974.74
P318,W010,85,126,70,66866.95
P319,W001,338,81,34,61705.28
P319,W002,265,138,26,48378.4
P319,W003,524,91,76,95661.44
P319,W004,129,124,59,23550.24
P319,W005,86,53,56,15700.16
P319,W006,5,115,68,912.8
P319,W007,280,105,45,51116.8
P319,W008,63,120,54,11501.28
P319,W009,234,109,58,42719.04
P319,W010,284,92,48,51847.04
P320,W001,264,127,32,192448.08
P320,W002,14,77,26,10205.58
P320,W003,710,137,70,517568.7
P320,W004,79,81,36,57588.63
P320,W005,138,73,25,100597.86
P320,W006,78,125,69,56859.66
P320,W007,165,95,27,120280.05
P320,W008,383,52,66,279195.51
P320,W009,49,109,67,35719.53
P320,W010,482,66,33,351363.54
P321,W001,40,64,22,15885.6
P321,W002,162,65,36,64336.68
P321,W003,333,103,20,132247.62
P321,W004,155,63,51,61556.7
P321,W005,456,89,48,181095.84
P321,W006,473,143,48,187847.22
P321,W007,403,122,71,160047.42
P321,W008,255,87,67,101270.7
P321,W009,215,93,65,85385.1
P321,W010,68,133,28,27005.52
P322,W001,405,115,78,480346.2
P322,W002,64,61,35,75906.56
P322,W003,474,92,44,562182.96
P322,W004,262,131,20,310742.48
P322,W005,493,107,25,584717.72
P322,W006,369,51,63,437648.76
P322,W007,235,137,50,278719.4
P322,W008,130,134,46,154185.2
P322,W009,436,106,55,517113.44
P322,W010,348,147,46,412741.92
P323,W001,201,89,45,216386.55
P323,W002,321,85,43,345572.55
P323,W003,552,133,45,594255.6
P323,W004,325,92,58,349878.75
P323,W005,244,72,61,262678.2
P323,W006,90,56,65,96889.5
P323,W007,387,110,25,416624.85
P323,W008,86,145,43,92583.3
P323,W009,51,79,21,54904.05
P323,W010,170,121,47,183013.5
P324,W001,200,119,66,161686.0
P324,W002,112,52,43,90544.16
P324,W003,609,87,67,492333.87
P324,W004,318,79,32,257080.74
P324,W005,250,146,57,202107.5
P324,W006,24,144,55,19402.32
P324,W007,138,132,64,111563.34
P324,W008,186,102,69,150367.98
P324,W009,426,63,32,344391.18
P324,W010,393,95,36,317712.99
P325,W001,329,111,58,254178.82
P325,W002,24,75,60,18541.92
P325,W003,514,60,20,397106.12
P325,W004,184,60,28,142154.72
P325,W005,258,99,51,199325.64
P325,W006,479,91,53,370065.82
P325,W007,230,93,38,177693.4
P325,W008,240,71,20,185419.2
P325,W009,136,108,63,105070.88
P325,W010,264,67,70,203961.12
P326,W001,386,121,76,196292.58
P326,W002,387,56,59,196801.11
P326,W003,562,61,62,285793.86
P326,W004,272,69,46,138320.16
P326,W005,231,54,70,117470.43
P326,W006,35,89,21,17798.55
P326,W007,419,91,25,213074.07
P326,W008,405,141,32,205954.65
P326,W009,99,67,24,50344.47
P326,W010,391,138,61,198835.23
P327,W001,123,52,58,83267.31
P327,W002,166,87,79,112377.02
P327,W003,603,132,50,408212.91
P327,W004,288,97,35,194967.36
P327,W005,53,99,23,35879.41
P327,W006,214,107,27,144871.58
P327,W007,334,84,34,226107.98
P327,W008,28,145,46,18955.16
P327,W009,302,145,47,204444.94
P327,W010,78,93,29,52803.66
P328,W001,421,127,25,583985.94
P328,W002,294,133,65,407819.16
P328,W003,537,103,48,744894.18
P328,W004,2,53,31,2774.28
P328,W005,86,95,55,119294.04
P328,W006,268,98,31,371753.52
P328,W007,160,107,65,221942.4
P328,W008,480,129,68,665827.2
P328,W009,111,141,72,153972.54
P328,W010,167,104,58,231652.38
P329,W001,205,53,48,253287.75
